web-scraper-order,web-scraper-start-url,container,container-href,page,page-href,superficie (m2),prix,adresse,image lien-src
"1752978250-1498","https://sn.coinafrique.com/categorie/terrains","Terrains 300 m2 - Almadies","https://sn.coinafrique.com/annonce/terrains/terrains-300-m2-almadies-3125359","102","https://sn.coinafrique.com/categorie/terrains?page=102","300","150 000 000 CFA","Almadies, Dakar, Sénégal","https://images.coinafrique.com/thumb_4843623_uploaded_image1_1721041894.jpg"
"1752978262-1499","https://sn.coinafrique.com/categorie/terrains","Terrains 393 m2  - Dakar","https://sn.coinafrique.com/annonce/terrains/terrains-393-m2-dakar-3125394","102","https://sn.coinafrique.com/categorie/terrains?page=102","393","2 700 000 CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_3125394_uploaded_image1_1621527619.jpg"
"1752978274-1500","https://sn.coinafrique.com/categorie/terrains","Terrains 150 m2 - Almadie2","https://sn.coinafrique.com/annonce/terrains/terrains-150-m2-almadie2-3125584","102","https://sn.coinafrique.com/categorie/terrains?page=102","150","23 000 000 CFA","Keur Massar, Sénégal","https://images.coinafrique.com/thumb_3455606_uploaded_image1_1637941113.jpg"
"1752978286-1501","https://sn.coinafrique.com/categorie/terrains","Vente Terrain 150 m² - Sicap Keur Massar","https://sn.coinafrique.com/annonce/terrains/vente-terrain-150-m-sicap-keur-massar-3125590","102","https://sn.coinafrique.com/categorie/terrains?page=102","150","9 000 000 CFA","Keur Massar, Sénégal","https://images.coinafrique.com/thumb_3343179_uploaded_image1_1632083986.jpg"
"1752978298-1502","https://sn.coinafrique.com/categorie/terrains","Vente Terrain 160 m² - Keur Massar","https://sn.coinafrique.com/annonce/terrains/vente-terrain-160-m-keur-massar-3125592","102","https://sn.coinafrique.com/categorie/terrains?page=102","168","25 000 000 CFA","Keur Massar, Sénégal","https://images.coinafrique.com/thumb_3760885_uploaded_image1_1656350924.jpg"
"1752978310-1503","https://sn.coinafrique.com/categorie/terrains","Terrains 150  m2 - Kounoune","https://sn.coinafrique.com/annonce/terrains/terrains-150-m2-kounoune-3125604","102","https://sn.coinafrique.com/categorie/terrains?page=102","150","4 500 000 CFA","Rufisque, Sénégal","https://images.coinafrique.com/thumb_4836975_uploaded_image1_1720644157.jpg"
"1752978322-1504","https://sn.coinafrique.com/categorie/terrains","Terrain 150 m2 - Golf sud","https://sn.coinafrique.com/annonce/terrains/terrain-150-m2-golf-sud-3125675","102","https://sn.coinafrique.com/categorie/terrains?page=102","","32 000 000 CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_3125675_uploaded_image1_1621537577.jpg"
"1752978334-1505","https://sn.coinafrique.com/categorie/terrains","Terrain - Sébikhotane","https://sn.coinafrique.com/annonce/terrains/terrain-sebikhotane-3125709","102","https://sn.coinafrique.com/categorie/terrains?page=102","150 m2","2 850 000 CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_3326759_uploaded_image1_1631220680.jpg"
"1752978345-1506","https://sn.coinafrique.com/categorie/terrains","Terrain 250 m2 - Mamelles","https://sn.coinafrique.com/annonce/terrains/terrain-250-m2-mamelles-3125867","102","https://sn.coinafrique.com/categorie/terrains?page=102","25 m2","90 000 000 CFA","Almadies, Dakar, Sénégal","https://images.coinafrique.com/thumb_4233707_uploaded_image1_1685306792.jpg"
"1752978357-1507","https://sn.coinafrique.com/categorie/terrains","Terrain 525 m2  - Virage","https://sn.coinafrique.com/annonce/terrains/terrain-525-m2-virage-3126042","102","https://sn.coinafrique.com/categorie/terrains?page=102","525 m2","350 000 000 CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_3126042_uploaded_image1_1621561677.jpg"
"1752978369-1508","https://sn.coinafrique.com/categorie/terrains","Vente Terrain -  Toubab Dialaw","https://sn.coinafrique.com/annonce/terrains/vente-terrain-toubab-dialaw-3126044","102","https://sn.coinafrique.com/categorie/terrains?page=102","4","87 000 000 CFA","Toubab Dialao, Sénégal","https://images.coinafrique.com/thumb_5282561_uploaded_image1_1744711708.jpg"
"1752978381-1509","https://sn.coinafrique.com/categorie/terrains","Terrain 9  ha  - Malika","https://sn.coinafrique.com/annonce/terrains/terrain-9-ha-malika-3126055","102","https://sn.coinafrique.com/categorie/terrains?page=102","9 m2","Prix sur demande","Dakar, Sénégal","https://images.coinafrique.com/thumb_3126055_uploaded_image1_1621564034.jpg"
"1752978393-1510","https://sn.coinafrique.com/categorie/terrains","Terrains 150 m2  - Keur Massar","https://sn.coinafrique.com/annonce/terrains/terrains-150-m2-keur-massar-3126303","102","https://sn.coinafrique.com/categorie/terrains?page=102","150","12 000 000 CFA","Mbao, Dakar, Sénégal","https://images.coinafrique.com/thumb_3749861_uploaded_image1_1655688479.jpg"
"1752978405-1511","https://sn.coinafrique.com/categorie/terrains","Terrains 150 m2 - Keur Massar","https://sn.coinafrique.com/annonce/terrains/terrains-150-m2-keur-massar-3126307","102","https://sn.coinafrique.com/categorie/terrains?page=102","150","12 000 000 CFA","Mbao, Dakar, Sénégal","https://images.coinafrique.com/thumb_3749861_uploaded_image1_1655688479.jpg"
"1752978418-1512","https://sn.coinafrique.com/categorie/terrains","Terrains 150 m2 - Diamniadio","https://sn.coinafrique.com/annonce/terrains/terrains-150-m2-diamniadio-3126398","102","https://sn.coinafrique.com/categorie/terrains?page=102","150 m2","3 500 000 CFA","Diamniadio, Sénégal","https://images.coinafrique.com/thumb_5324294_uploaded_image2_1747068275.jpeg"
"1752978457-1513","https://sn.coinafrique.com/categorie/terrains","Terrains 180  - Mermoz-sacré coeur","https://sn.coinafrique.com/annonce/terrains/terrains-180-mermoz-sacre-coeur-3126690","101","https://sn.coinafrique.com/categorie/terrains?page=101","180","350 000 CFA","Mermoz-Sacré Coeur, Dakar, Sénégal","https://images.coinafrique.com/thumb_3126690_uploaded_image1_1621603239.jpg"
"1752978471-1514","https://sn.coinafrique.com/categorie/terrains","Terrains - Sénégal","https://sn.coinafrique.com/annonce/terrains/terrains-senegal-3127017","101","https://sn.coinafrique.com/categorie/terrains?page=101","2 m2","Prix sur demande","Diamniadio, Sénégal","https://images.coinafrique.com/thumb_4124695_uploaded_image1_1678234218.jpg"
"1752978484-1515","https://sn.coinafrique.com/categorie/terrains","Terrains 1070 m2 - Ngaparou","https://sn.coinafrique.com/annonce/terrains/terrains-1070-m2-ngaparou-3127475","101","https://sn.coinafrique.com/categorie/terrains?page=101","1070 m2","46 000 000 CFA","Saly, Sénégal","https://images.coinafrique.com/thumb_3127475_uploaded_image1_1621633688.jpg"
"1752978497-1516","https://sn.coinafrique.com/categorie/terrains","Terrain  - Ngabou","https://sn.coinafrique.com/annonce/terrains/terrain-ngabou-3127482","101","https://sn.coinafrique.com/categorie/terrains?page=101","","2 500 000 CFA","Touba, Sénégal","https://images.coinafrique.com/thumb_4987040_uploaded_image1_1728570815.jpg"
"1752978509-1517","https://sn.coinafrique.com/categorie/terrains","Vente Terrain 3500 m²","https://sn.coinafrique.com/annonce/terrains/vente-terrain-3500-m-3127540","101","https://sn.coinafrique.com/categorie/terrains?page=101","3500 m2","900 000 000 CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_3127540_uploaded_image1_1621636480.jpg"
"1752978522-1518","https://sn.coinafrique.com/categorie/terrains","Vente Terrain 3 hectares - Bambilor","https://sn.coinafrique.com/annonce/terrains/vente-terrain-3-hectares-bambilor-3127575","101","https://sn.coinafrique.com/categorie/terrains?page=101","30000 m2","25 000 CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_3295950_uploaded_image1_1629814185.jpg"
"1752978535-1519","https://sn.coinafrique.com/categorie/terrains","Vente Terrain 3ha - Bambilor","https://sn.coinafrique.com/annonce/terrains/vente-terrain-3ha-bambilor-3127587","101","https://sn.coinafrique.com/categorie/terrains?page=101","30000 m2","25 000 CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_3127587_uploaded_image1_1621639369.jpg"
"1752978546-1520","https://sn.coinafrique.com/categorie/terrains","Vente Terrain 300 m² - Campement","https://sn.coinafrique.com/annonce/terrains/vente-terrain-300-m-campement-3127623","101","https://sn.coinafrique.com/categorie/terrains?page=101","300 m2","6 000 000 CFA","Mbour, Sénégal","https://images.coinafrique.com/thumb_3127623_uploaded_image1_1621641994.jpg"
"1752978561-1521","https://sn.coinafrique.com/categorie/terrains","Vente Terrain 4 hectares","https://sn.coinafrique.com/annonce/terrains/vente-terrain-4-hectares-3127652","101","https://sn.coinafrique.com/categorie/terrains?page=101","40000 m2","245 000 000 CFA","Rufisque, Sénégal","https://images.coinafrique.com/thumb_5068827_uploaded_image1_1732973915.jpg"
"1752978574-1522","https://sn.coinafrique.com/categorie/terrains","Vente Terrain - Zac Mbao","https://sn.coinafrique.com/annonce/terrains/vente-terrain-zac-mbao-3128089","101","https://sn.coinafrique.com/categorie/terrains?page=101","150 m2","16 500 000 CFA","Yoff, Dakar, Sénégal","https://images.coinafrique.com/thumb_3128089_uploaded_image1_1621682100.jpg"
"1752978587-1523","https://sn.coinafrique.com/categorie/terrains","Vente terrain 300m²  - Thies","https://sn.coinafrique.com/annonce/terrains/vente-terrain-300m-thies-3128332","101","https://sn.coinafrique.com/categorie/terrains?page=101","300","2 500 000 CFA","Thies, Sénégal","https://images.coinafrique.com/thumb_5079066_uploaded_image1_1733482237.jpg"
